HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.annotatedResult.boundingBoxes,Answer.annotatedResult.inputImageProperties.height,Answer.annotatedResult.inputImageProperties.width,Approve,Reject
363A7XIFV4SO0ATNI2FOP61KWD8VAJ,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:18 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:18 PDT 2020,,,31JLPPHS2V0WDPIYYDJ2WQPR3RD3O6,A1N3KDPBCGQ3EG,Submitted,Sun Mar 22 14:40:09 PDT 2020,Sun Mar 22 14:40:18 PDT 2020,Wed Mar 25 14:40:18 PDT 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_1159.jpg_bb1.jpg,"[{""height"":47,""label"":""1"",""left"":104,""top"":40,""width"":18},{""height"":44,""label"":""9"",""left"":121,""top"":42,""width"":30}]",256,256,x,
3EPG8DX9LKWEPKKA1UF8B3WGIB75P3,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:26 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:26 PDT 2020,,,38F5OAUN5OI4MRXYWCR2PY46W7LH71,A280UKMMBLRURU,Submitted,Sun Mar 22 14:40:06 PDT 2020,Sun Mar 22 14:40:32 PDT 2020,Wed Mar 25 14:40:32 PDT 2020,,,,26,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_646.jpg_bb5.jpg,"[{""height"":39,""label"":""2"",""left"":120,""top"":78,""width"":34},{""height"":43,""label"":""7"",""left"":149,""top"":79,""width"":17}]",256,256,x,
3O4VWC1GEWCFPUU8SYMVZACKVG9J3Q,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:54 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:54 PDT 2020,,,37U1UTWH9WSLBZGK2MV2H227U0OR8U,A3CPXID0CCAPS0,Submitted,Sun Mar 22 14:36:32 PDT 2020,Sun Mar 22 14:36:38 PDT 2020,Wed Mar 25 14:36:38 PDT 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_477.jpg_bb3.jpg,"[{""height"":56,""label"":""4"",""left"":97,""top"":48,""width"":34}]",256,256,x,
3TD33TP5DL89RWVHDLOOOU7DTLTABT,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:25 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:25 PDT 2020,,,33C7UALJVM4XIUH34SGNBBKUQ2W18A,AAVU4RQ25D551,Submitted,Sun Mar 22 14:40:47 PDT 2020,Sun Mar 22 14:40:54 PDT 2020,Wed Mar 25 14:40:54 PDT 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_194.jpg_bb0.jpg,[],256,256,,No digits were accurately labelled
3XQ4XW3OD9IJ3FHFBSH481YFLLN2SF,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:18 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:18 PDT 2020,,,3570Y55XZQP91FYOZFZKHBC2L6HGY2,A1U8C2JU2146F7,Submitted,Sun Mar 22 14:39:46 PDT 2020,Sun Mar 22 14:39:52 PDT 2020,Wed Mar 25 14:39:52 PDT 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_116.jpg_bb0.jpg,"[{""height"":68,""label"":""4"",""left"":142,""top"":59,""width"":42}]",256,256,x,
3DA79LNS59193XQD4S0Z1GZTTI0T35,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:49 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:49 PDT 2020,,,326O153BMJ48JQ76XOMI4NHPQ2VDE9,A354IL6K61ZWHP,Submitted,Sun Mar 22 14:35:40 PDT 2020,Sun Mar 22 14:35:57 PDT 2020,Wed Mar 25 14:35:57 PDT 2020,,,,17,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/895.jpg_bb5.jpg,"[{""height"":40,""label"":""4"",""left"":141,""top"":70,""width"":25}]",256,256,x,
39I4RL8QGJN4GKIM4COTX2OBWO1H44,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:54 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:54 PDT 2020,,,3TYCR1GOTDPPSXMU6SYJ8AQCNH6ZLH,A2ZW6LIN2NNMIF,Submitted,Sun Mar 22 14:38:18 PDT 2020,Sun Mar 22 14:38:29 PDT 2020,Wed Mar 25 14:38:29 PDT 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_478.jpg_bb0.jpg,"[{""height"":46,""label"":""0"",""left"":105,""top"":49,""width"":62}]",256,256,,Entire jersey number was boxed instead of individual digits
3MG8450X2OGVAZAP2VNGJFOWHSZPU4,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:14 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:14 PDT 2020,,,3O7L7BFSHFVPR1NSP2NTVKX2I74EID,A354IL6K61ZWHP,Submitted,Sun Mar 22 14:40:15 PDT 2020,Sun Mar 22 14:40:30 PDT 2020,Wed Mar 25 14:40:30 PDT 2020,,,,15,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_917.jpg_bb1.jpg,"[{""height"":48,""label"":""9"",""left"":107,""top"":62,""width"":22}]",256,256,x,
3UQ1LLR26AEL45HT4YDI2X3I5F6LAQ,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:49 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:49 PDT 2020,,,3FTYUGLFSVR8N7EDMNTF0TBCD9XD59,A3P9OTCAYB6E9V,Submitted,Sun Mar 22 14:38:52 PDT 2020,Sun Mar 22 14:39:36 PDT 2020,Wed Mar 25 14:39:36 PDT 2020,,,,44,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/896.jpg_bb0.jpg,"[{""height"":35,""label"":""1"",""left"":112,""top"":57,""width"":15},{""height"":37,""label"":""0"",""left"":128,""top"":55,""width"":18}]",256,256,x,
3RDTX9JRTY78K1IM8YY8NXAX4DK79P,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:18 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:18 PDT 2020,,,3YDGXNSEO00EATEMRAZP99RX2M648Q,A86CAG3LG83GG,Submitted,Sun Mar 22 14:41:16 PDT 2020,Sun Mar 22 14:41:33 PDT 2020,Wed Mar 25 14:41:33 PDT 2020,,,,17,100% (1/1),100% (1/1),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_1160.jpg_bb1.jpg,"[{""height"":47,""label"":""1"",""left"":106,""top"":51,""width"":24},{""height"":44,""label"":""9"",""left"":125,""top"":49,""width"":34}]",256,256,x,
3J9UN9O9J3YJ82VB9B4CXCEDS4Q0JD,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:25 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:25 PDT 2020,,,3EO896NRAX1NBVPVXFXO67C3YWGTJU,A3CPXID0CCAPS0,Submitted,Sun Mar 22 14:41:09 PDT 2020,Sun Mar 22 14:41:20 PDT 2020,Wed Mar 25 14:41:20 PDT 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_197.jpg_bb2.jpg,"[{""height"":41,""label"":""2"",""left"":121,""top"":59,""width"":27},{""height"":45,""label"":""2"",""left"":145,""top"":59,""width"":26}]",256,256,x,
3IZVJEBJ6AQ4MSMUTMNFU7CUO5P6Z5,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:14 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:14 PDT 2020,,,386PBUZZXG3ZSIHQO6VXKG2M4JUJLH,AG7G6ZGG73JP7,Submitted,Sun Mar 22 14:41:04 PDT 2020,Sun Mar 22 14:41:28 PDT 2020,Wed Mar 25 14:41:28 PDT 2020,,,,24,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_646.jpg_bb6.jpg,"[{""height"":28,""label"":""8"",""left"":100,""top"":69,""width"":23},{""height"":31,""label"":""9"",""left"":117,""top"":66,""width"":29}]",256,256,x,
3OPLMF3EU5TSOOBID2INO3NI4M5LNA,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:54 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:54 PDT 2020,,,3LOTDFNYA85ZYA7T9UBEETRA9JHFW3,A1BK0X8GY8F837,Submitted,Sun Mar 22 14:38:39 PDT 2020,Sun Mar 22 14:38:52 PDT 2020,Wed Mar 25 14:38:52 PDT 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_478.jpg_bb1.jpg,"[{""height"":27,""label"":""4"",""left"":106,""top"":51,""width"":11},{""height"":33,""label"":""4"",""left"":119,""top"":52,""width"":19}]",256,256,x,
371Q3BEXDHF99QKR0ZQIVC8M6ULZSJ,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:14 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:14 PDT 2020,,,308Q0PEVB9J8W5WBHR7736WRRAOI97,A3BYOIVPK872GW,Submitted,Sun Mar 22 14:39:45 PDT 2020,Sun Mar 22 14:39:51 PDT 2020,Wed Mar 25 14:39:51 PDT 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_918.jpg_bb1.jpg,"[{""height"":44,""label"":""5"",""left"":94,""top"":59,""width"":30}]",256,256,x,
3WA2XVDZEMN6BXVYXZ929XBC0ZFE66,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:49 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:49 PDT 2020,,,32AT8R96GMFVABNAKEWC34PSDT0SU0,A30DLV6YJBXWHA,Submitted,Sun Mar 22 14:40:20 PDT 2020,Sun Mar 22 14:40:37 PDT 2020,Wed Mar 25 14:40:37 PDT 2020,,,,17,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/897.jpg_bb2.jpg,"[{""height"":41,""label"":""1"",""left"":116,""top"":49,""width"":15},{""height"":39,""label"":""0"",""left"":130,""top"":45,""width"":16}]",256,256,x,
3TLFH2L6Y9UKIFUU0SMUI6U1N412T4,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:18 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:18 PDT 2020,,,3X3OR7WPZ06A81L7X2Y6VQT8O80L8Z,A1QDMUI51EV5TG,Submitted,Sun Mar 22 14:40:22 PDT 2020,Sun Mar 22 14:40:34 PDT 2020,Wed Mar 25 14:40:34 PDT 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_1163.jpg_bb0.jpg,"[{""height"":48,""label"":""2"",""left"":117,""top"":58,""width"":32}]",256,256,x,
34F34TZU7W5Q4CYPOY8QG07SP2A2JZ,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:16 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:16 PDT 2020,,,3TU5ZICBRE7LZY1KP762CCS2YEN8QB,AT9UG11XAEDZL,Submitted,Sun Mar 22 14:39:44 PDT 2020,Sun Mar 22 14:39:57 PDT 2020,Wed Mar 25 14:39:57 PDT 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_649.jpg_bb3.jpg,"[{""height"":36,""label"":""8"",""left"":95,""top"":55,""width"":17},{""height"":32,""label"":""9"",""left"":110,""top"":52,""width"":26}]",256,256,x,
302OLP89DZDS11NNRLKJZEDVB6TAC0,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:25 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:25 PDT 2020,,,3ND9UOO81L8LY2HPV5EC96WU6F3LWE,AXID3RPK6NZT6,Submitted,Sun Mar 22 14:41:23 PDT 2020,Sun Mar 22 14:41:57 PDT 2020,Wed Mar 25 14:41:57 PDT 2020,,,,34,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_20.jpg_bb0.jpg,"[{""height"":43,""label"":""2"",""left"":86,""top"":70,""width"":31},{""height"":40,""label"":""4"",""left"":113,""top"":66,""width"":22}]",256,256,x,
3EN4YVUOUCYR5S1MCNTJ6Q1O2BAXJ4,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:14 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:14 PDT 2020,,,3TMSXRD2X7688VDL2VWTPRNG89Z1WP,A7SOULQTABGJ5,Submitted,Sun Mar 22 14:41:44 PDT 2020,Sun Mar 22 14:41:52 PDT 2020,Wed Mar 25 14:41:52 PDT 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_919.jpg_bb1.jpg,"[{""height"":49,""label"":""5"",""left"":84,""top"":66,""width"":42}]",256,256,x,
3ZRKL6Z1E899I9PMA72TA5SGV4RGSB,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:49 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:49 PDT 2020,,,38F5OAUN5OI4MRXYWCR2PY46W7L7HR,AYGI3VWKRUV2W,Submitted,Sun Mar 22 14:38:27 PDT 2020,Sun Mar 22 14:38:38 PDT 2020,Wed Mar 25 14:38:38 PDT 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/897.jpg_bb4.jpg,"[{""height"":52,""label"":""8"",""left"":99,""top"":81,""width"":20},{""height"":46,""label"":""6"",""left"":119,""top"":89,""width"":26}]",256,256,x,
3NSCTNUR2ZT72GE8CBXBL87LJP75AN,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:18 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:18 PDT 2020,,,3GFK2QRXXAN7WDE43IY5SH0XKP3W51,A2GFPSZPSYJP57,Submitted,Sun Mar 22 14:41:00 PDT 2020,Sun Mar 22 14:41:13 PDT 2020,Wed Mar 25 14:41:13 PDT 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_1164.jpg_bb3.jpg,"[{""height"":57,""label"":""2"",""left"":127,""top"":52,""width"":35}]",256,256,x,
3H781YYV6TOCDV6ATCHVK73QK7QTEW,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:54 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:54 PDT 2020,,,3VP0C6EFSH27A5K44Z2NBPC6IIZM6F,A23H0D5PGBCG8O,Submitted,Sun Mar 22 14:36:22 PDT 2020,Sun Mar 22 14:36:31 PDT 2020,Wed Mar 25 14:36:31 PDT 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_478.jpg_bb2.jpg,"[{""height"":40,""label"":""4"",""left"":102,""top"":64,""width"":34}]",256,256,x,
3LEG2HW4UFTAZACT58H512F0WVTF29,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:16 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:16 PDT 2020,,,3YW4XOSQKRRVGROG7VHS732JNTNU1I,AIZTUMWAFMHPX,Submitted,Sun Mar 22 14:41:37 PDT 2020,Sun Mar 22 14:41:51 PDT 2020,Wed Mar 25 14:41:51 PDT 2020,,,,14,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_650.jpg_bb1.jpg,"[{""height"":41,""label"":""8"",""left"":102,""top"":51,""width"":18},{""height"":37,""label"":""9"",""left"":125,""top"":47,""width"":17}]",256,256,x,
304QEQWKZPQX9DM8POWH58VZRYZO0J,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:49 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:49 PDT 2020,,,3N1FSUEFL66QROAD8IA5V15YDD1D43,A1NRZ7O1TEJB1V,Submitted,Sun Mar 22 14:35:11 PDT 2020,Sun Mar 22 14:35:38 PDT 2020,Wed Mar 25 14:35:38 PDT 2020,,,,27,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/908.jpg_bb0.jpg,"[{""height"":45,""label"":""3"",""left"":141,""top"":15,""width"":36}]",256,256,,No digits were accurately labelled
3XEDXEGFX3UEJM1TRW4OYREQ7TQ0KC,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:25 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:25 PDT 2020,,,33LKR6A5KFQGGE9R7QRI27GH4FH1TZ,AAVU4RQ25D551,Submitted,Sun Mar 22 14:41:34 PDT 2020,Sun Mar 22 14:41:43 PDT 2020,Wed Mar 25 14:41:43 PDT 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_20.jpg_bb1.jpg,[],256,256,,No digits were accurately labelled
3SSN80MU8CUMGC74U8TV7511H0AXK3,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:14 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:14 PDT 2020,,,3W92K5RLWVNUHOEZD8T96FHJDG15V0,A1N3KDPBCGQ3EG,Submitted,Sun Mar 22 14:39:50 PDT 2020,Sun Mar 22 14:39:57 PDT 2020,Wed Mar 25 14:39:57 PDT 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_92.jpg_bb0.jpg,"[{""height"":53,""label"":""6"",""left"":82,""top"":61,""width"":41}]",256,256,x,
36KM3FWE3RIQO7U982FFUM9419Q076,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:18 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:18 PDT 2020,,,3OXV7EAXLFW6OJCUYHX8FQ30IRJ36H,A2KXARDIOGJL8T,Submitted,Sun Mar 22 14:39:31 PDT 2020,Sun Mar 22 14:39:47 PDT 2020,Wed Mar 25 14:39:47 PDT 2020,,,,16,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_117.jpg_bb4.jpg,"[{""height"":40,""label"":""4"",""left"":114,""top"":56,""width"":44}]",256,256,,No digits were accurately labelled
3VZYA8PITO4B13GQK90IW2V8A3V50W,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:16 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:16 PDT 2020,,,3VBEN272ML5C5TMF097VZPO14LLGSO,A1JVA6HGVN1D5N,Submitted,Sun Mar 22 14:39:32 PDT 2020,Sun Mar 22 14:39:45 PDT 2020,Wed Mar 25 14:39:45 PDT 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_653.jpg_bb0.jpg,"[{""height"":32,""label"":""2"",""left"":96,""top"":43,""width"":18},{""height"":33,""label"":""4"",""left"":115,""top"":42,""width"":19}]",256,256,x,
360ZO6N6J1PR54P9C40X6F7NZ2F9M2,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:14 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:14 PDT 2020,,,3OS4RQUCRAL7A79IE3FIRFEPZIZBFJ,A3BUW407OHHDJE,Submitted,Sun Mar 22 14:40:24 PDT 2020,Sun Mar 22 14:40:36 PDT 2020,Wed Mar 25 14:40:36 PDT 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_92.jpg_bb1.jpg,[],256,256,,No digits were accurately labelled
3UXQ63NLAASQNFMLACDEX8NONXRLBL,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:25:49 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:25:49 PDT 2020,,,38F5OAUN5OI4MRXYWCR2PY46W7KH70,AAVU4RQ25D551,Submitted,Sun Mar 22 14:36:54 PDT 2020,Sun Mar 22 14:37:06 PDT 2020,Wed Mar 25 14:37:06 PDT 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/908.jpg_bb2.jpg,"[{""height"":58,""label"":""2"",""left"":68,""top"":59,""width"":25},{""height"":58,""label"":""4"",""left"":95,""top"":63,""width"":19}]",256,256,x,
3OCZWXS7ZODOYZ5C92M1UMNWD165L5,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:25 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:25 PDT 2020,,,3A1PQ49WVINQB5IW7WATOODTTLLH14,AIZTUMWAFMHPX,Submitted,Sun Mar 22 14:39:49 PDT 2020,Sun Mar 22 14:39:58 PDT 2020,Wed Mar 25 14:39:58 PDT 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_21.jpg_bb0.jpg,"[{""height"":46,""label"":""2"",""left"":87,""top"":68,""width"":32},{""height"":39,""label"":""4"",""left"":121,""top"":67,""width"":22}]",256,256,x,
3DWGDA5POFAS6MGNMJMVE58HSJ2V1V,3CU3NNU956RGVPSFSWVCGCZT5SJLJL,Draw bounding boxes around jersey number digits,Draw bounding boxes around jersey number digits,digit bounding box,$0.02,Sun Mar 22 14:26:16 PDT 2020,1,BatchId:3965272;OriginalHitTemplateId:928390838;,60,259200,Tue Mar 24 14:26:16 PDT 2020,,,3Z9WI9EOZ0USH64IF6GBT39S2RLHK7,A3GSRFKZLJ4CIT,Submitted,Sun Mar 22 14:40:30 PDT 2020,Sun Mar 22 14:41:04 PDT 2020,Wed Mar 25 14:41:04 PDT 2020,,,,34,0% (0/0),0% (0/0),0% (0/0),https://cs691-football-dataset.s3.amazonaws.com/auburn_654.jpg_bb0.jpg,"[{""height"":40,""label"":""2"",""left"":93,""top"":46,""width"":25},{""height"":40,""label"":""4"",""left"":117,""top"":46,""width"":30}]",256,256,x,
